"","celltype"
"F2S4_160126_016_H01","eL6"
"F2S4_160126_017_A01","eL2/3"
"F2S4_160126_017_B01","eL4"
"F2S4_160126_017_D01","eL4"
"F2S4_160126_017_E01","eL2/3"
"F2S4_160126_017_F01","eL2/3"
"F2S4_160126_017_G01","eL4"
"F2S4_160126_018_A01","eL4"
"F2S4_160126_018_B01","eL2/3"
"F2S4_160126_018_C01","eL2/3"
"F2S4_160126_018_D01","eL2/3"
"F2S4_160126_018_E01","eL2/3"
"F2S4_160126_018_F01","eL2/3"
"F2S4_160126_018_G01","eL2/3"
"F2S4_160126_018_H01","eL4"
"F2S4_160126_019_A01","eL2/3"
"F2S4_160126_019_B01","eL4"
"F2S4_160126_019_C01","eL2/3"
"F2S4_160126_019_D01","eL2/3"
"F2S4_160126_019_H01","eL4"
"F2S4_160126_020_A01","eL4"
"F2S4_160126_020_B01","eL2/3"
"F2S4_160126_020_C01","eL2/3"
"F2S4_160126_020_E01","eL2/3"
"F2S4_160126_020_F01","eL2/3"
"F2S4_160126_020_G01","eL4"
"F2S4_160126_020_H01","eL2/3"
"F2S4_160126_021_A01","eL2/3"
"F2S4_160126_021_B01","eL2/3"
"F2S4_160126_021_D01","eL2/3"
"F2S4_160126_021_E01","eL2/3"
"F2S4_160126_021_F01","eL2/3"
"F2S4_160126_021_G01","eL2/3"
"F2S4_160126_021_H01","eL2/3"
"F2S4_160126_022_A01","eL2/3"
"F2S4_160126_022_B01","eL2/3"
"F2S4_160126_022_C01","eL2/3"
"F2S4_160126_022_D01","eL2/3"
"F2S4_160126_022_E01","eL2/3"
"F2S4_160126_022_F01","eL2/3"
"F2S4_160126_022_G01","eL4"
"F2S4_160126_022_H01","eL2/3"
"F2S4_160126_023_A01","eL4"
"F2S4_160126_023_B01","eL4"
"F2S4_160126_023_C01","eL4"
"F2S4_160126_023_D01","eL4"
"F2S4_160126_023_E01","eL4"
"F2S4_160126_023_F01","eL5"
"F2S4_160126_023_H01","eL4"
"F2S4_160126_024_A01","eL4"
"F2S4_160126_024_B01","eL4"
"F2S4_160126_024_C01","eL4"
"F2S4_160126_024_D01","eL4"
"F2S4_160126_024_E01","eL5"
"F2S4_160126_024_F01","eL4"
"F2S4_160126_024_G01","eL4"
"F2S4_160126_024_H01","eL4"
"F2S4_160126_025_A01","eL4"
"F2S4_160126_025_B01","eL4"
"F2S4_160126_025_C01","eL4"
"F2S4_160126_025_D01","eL4"
"F2S4_160126_025_F01","eL4"
"F2S4_160126_025_G01","eL4"
"F2S4_160126_025_H01","eL4"
"F2S4_160126_026_A01","eL4"
"F2S4_160126_026_B01","eL4"
"F2S4_160126_026_D01","eL4"
"F2S4_160126_026_F01","eL4"
"F2S4_160126_026_G01","eL4"
"F2S4_160126_027_A01","eL4"
"F2S4_160126_027_B01","eL4"
"F2S4_160126_027_C01","eL5"
"F2S4_160126_027_D01","eL4"
"F2S4_160126_027_E01","eL4"
"F2S4_160126_027_H01","eL4"
"F2S4_160126_028_A01","eL4"
"F2S4_160126_028_C01","eL4"
"F2S4_160126_028_E01","eL4"
"F2S4_160126_028_F01","eL4"
"F2S4_160126_028_G01","eL4"
"F2S4_160126_028_H01","eL4"
"F2S4_160126_029_A01","eL6"
"F2S4_160126_029_B01","eL6"
"F2S4_160126_029_C01","eL6"
"F2S4_160126_029_D01","eL6"
"F2S4_160126_029_E01","eL6"
"F2S4_160126_029_F01","eL6"
"F2S4_160126_029_G01","eL6"
"F2S4_160126_029_H01","eL6"
"F2S4_160126_030_A01","eL6"
"F2S4_160126_030_B01","eL6"
"F2S4_160126_030_C01","eL6"
"F2S4_160126_030_D01","eL6"
"F2S4_160126_030_E01","eL6"
"F2S4_160126_030_F01","eL6"
"F2S4_160126_030_G01","eL6"
"F2S4_160126_030_H01","eL6"
"F2S4_160126_031_A01","eL6"
"F2S4_160126_031_B01","eL6"
"F2S4_160126_031_C01","eL6"
"F2S4_160126_031_D01","eL6"
"F2S4_160126_031_E01","eL6"
"F2S4_160126_031_F01","eL6"
"F2S4_160126_031_G01","eL6"
"F2S4_160126_031_H01","eL6"
"F2S4_160126_032_A01","eL6"
"F2S4_160126_032_C01","eL6"
"F2S4_160126_032_D01","eL6"
"F2S4_160126_032_E01","eL6"
"F2S4_160126_032_G01","eL6"
"F2S4_160126_032_H01","eL6"
"F2S4_160126_033_B01","eL6"
"F2S4_160126_033_C01","eL6"
"F2S4_160126_033_E01","eL6"
"F2S4_160126_033_F01","eL6"
"F2S4_160126_033_G01","eL6"
"F2S4_160126_033_H01","eL6"
"F2S4_160126_034_B01","eL6"
"F2S4_160126_034_C01","eL6"
"F2S4_160126_034_D01","eL6"
"F2S4_160126_034_E01","eL6"
"F2S4_160126_034_F01","eL6"
"F2S4_160126_034_H01","eL6"
"F2S4_160126_035_A01","eL6"
"F2S4_160126_035_B01","eL6"
"F2S4_160126_035_C01","eL6"
"F2S4_160126_035_D01","eL6"
"F2S4_160126_035_E01","eL6"
"F2S4_160126_035_F01","eL6"
"F2S4_160126_035_G01","eL6"
"F2S4_160126_035_H01","eL6"
"F2S4_160126_036_A01","eL6"
"F2S4_160126_036_B01","eL6"
"F2S4_160126_036_C01","eL6"
"F2S4_160126_036_D01","eL6"
"F2S4_160126_036_E01","eL6"
"F2S4_160126_036_F01","eL6"
"F2S4_160126_036_G01","eL6"
"F2S4_160126_036_H01","eL6"
"F2S4_160127_001_A01","eL2/3"
"F2S4_160127_001_C01","eL2/3"
"F2S4_160127_001_D01","eL2/3"
"F2S4_160127_001_G01","eL2/3"
"F2S4_160127_001_H01","eL2/3"
"F2S4_160127_002_B01","eL2/3"
"F2S4_160127_002_C01","eL2/3"
"F2S4_160127_002_E01","eL2/3"
"F2S4_160127_002_F01","eL2/3"
"F2S4_160127_002_H01","eL2/3"
"F2S4_160127_003_B01","eL2/3"
"F2S4_160127_003_F01","eL2/3"
"F2S4_160127_003_G01","eL2/3"
"F2S4_160127_003_H01","eL2/3"
"F2S4_160127_004_A01","eL2/3"
"F2S4_160127_004_D01","eL2/3"
"F2S4_160127_004_E01","eL2/3"
"F2S4_160127_004_F01","eL2/3"
"F2S4_160127_004_G01","eL2/3"
"F2S4_160127_005_A01","eL2/3"
"F2S4_160127_005_C01","eL2/3"
"F2S4_160127_005_D01","eL2/3"
"F2S4_160127_005_E01","eL2/3"
"F2S4_160127_005_F01","eL2/3"
"F2S4_160127_006_A01","eL2/3"
"F2S4_160127_006_C01","eL2/3"
"F2S4_160127_006_D01","eL2/3"
"F2S4_160127_006_G01","eL2/3"
"F2S4_160127_006_H01","eL2/3"
"F2S4_160127_007_A01","eL4"
"F2S4_160127_007_B01","eL4"
"F2S4_160127_007_C01","eL4"
"F2S4_160127_007_E01","eL4"
"F2S4_160127_007_G01","eL4"
"F2S4_160127_007_H01","eL4"
"F2S4_160127_008_A01","eL4"
"F2S4_160127_008_B01","eL4"
"F2S4_160127_008_C01","eL4"
"F2S4_160127_008_D01","eL4"
"F2S4_160127_008_E01","eL4"
"F2S4_160127_008_F01","eL4"
"F2S4_160127_008_G01","eL4"
"F2S4_160127_008_H01","eL4"
"F2S4_160127_009_A01","eL4"
"F2S4_160127_009_B01","eL4"
"F2S4_160127_009_C01","eL4"
"F2S4_160127_009_D01","eL4"
"F2S4_160127_009_E01","eL4"
"F2S4_160127_009_F01","eL4"
"F2S4_160127_009_G01","eL4"
"F2S4_160127_009_H01","eL4"
"F2S4_160127_010_A01","eL4"
"F2S4_160127_010_B01","eL4"
"F2S4_160127_010_C01","eL4"
"F2S4_160127_010_D01","eL4"
"F2S4_160127_010_E01","eL4"
"F2S4_160127_010_F01","eL4"
"F2S4_160127_010_G01","eL4"
"F2S4_160127_010_H01","eL4"
"F2S4_160127_011_A01","eL4"
"F2S4_160127_011_B01","eL4"
"F2S4_160127_011_C01","eL4"
"F2S4_160127_011_D01","eL4"
"F2S4_160127_011_E01","eL2/3"
"F2S4_160127_011_F01","eL4"
"F2S4_160127_011_G01","eL4"
"F2S4_160127_011_H01","eL4"
"F2S4_160127_012_A01","eL4"
"F2S4_160127_012_B01","eL4"
"F2S4_160127_012_C01","eL4"
"F2S4_160127_012_D01","eL4"
"F2S4_160127_012_E01","eL4"
"F2S4_160127_012_F01","eL4"
"F2S4_160127_012_G01","eL4"
"F2S4_160127_012_H01","eL4"
"F2S4_160127_013_A01","eL5"
"F2S4_160127_013_B01","eL6"
"F2S4_160127_013_C01","eL5"
"F2S4_160127_013_D01","eL5"
"F2S4_160127_013_E01","eL6"
"F2S4_160127_013_F01","eL6"
"F2S4_160127_013_G01","eL5"
"F2S4_160127_014_A01","eL5"
"F2S4_160127_014_B01","eL5"
"F2S4_160127_014_E01","eL5"
"F2S4_160127_014_H01","eL6"
"F2S4_160127_015_A01","eL6"
"F2S4_160127_015_B01","eL6"
"F2S4_160127_015_C01","eL6"
"F2S4_160127_015_D01","eL6"
"F2S4_160127_015_E01","eL5"
"F2S4_160127_015_F01","eL5"
"F2S4_160127_015_G01","eL5"
"F2S4_160127_015_H01","eL5"
"F2S4_160127_016_C01","eL5"
"F2S4_160127_016_D01","eL5"
"F2S4_160127_017_A01","eL5"
"F2S4_160127_017_B01","eL4"
"F2S4_160127_017_F01","eL5"
"F2S4_160127_017_H01","eL5"
"F2S4_160127_018_C01","eL5"
"F2S4_160127_019_A01","eL6"
"F2S4_160127_019_B01","eL6"
"F2S4_160127_019_C01","eL6"
"F2S4_160127_019_D01","eL6"
"F2S4_160127_019_E01","eL6"
"F2S4_160127_019_F01","eL6"
"F2S4_160127_019_G01","eL6"
"F2S4_160127_020_E01","eL6"
"F2S4_160127_020_G01","eL6"
"F2S4_160127_020_H01","eL6"
"F2S4_160127_021_A01","eL6"
"F2S4_160127_021_B01","eL6"
"F2S4_160127_021_C01","eL6"
"F2S4_160127_021_D01","eL6"
"F2S4_160127_021_E01","eL6"
"F2S4_160127_021_F01","eL6"
"F2S4_160127_021_G01","eL6"
"F2S4_160127_021_H01","eL6"
"F2S4_160127_022_A01","eL6"
"F2S4_160127_022_B01","eL6"
"F2S4_160127_022_C01","eL6"
"F2S4_160127_022_D01","eL6"
"F2S4_160127_022_E01","eL6"
"F2S4_160127_022_F01","eL6"
"F2S4_160127_022_G01","eL6"
"F2S4_160127_022_H01","eL6"
"F2S4_160127_023_A01","eL6"
"F2S4_160127_023_B01","eL6"
"F2S4_160127_023_C01","eL6"
"F2S4_160127_023_D01","eL6"
"F2S4_160127_023_F01","eL6"
"F2S4_160127_023_G01","eL6"
"F2S4_160127_023_H01","eL6"
"F2S4_160127_024_A01","eL6"
"F2S4_160127_024_B01","eL6"
"F2S4_160127_024_C01","eL6"
"F2S4_160127_024_D01","eL6"
"F2S4_160127_024_E01","eL6"
"F2S4_160127_024_F01","eL6"
"F2S4_160127_024_G01","eL6"
"F2S4_160127_024_H01","eL6"
"F2S4_160127_025_A01","eL6"
"F2S4_160127_025_B01","eL6"
"F2S4_160127_025_C01","eL6"
"F2S4_160127_025_D01","eL6"
"F2S4_160127_025_E01","eL6"
"F2S4_160127_025_G01","eL6"
"F2S4_160127_026_A01","eL6"
"F2S4_160127_026_B01","eL6"
"F2S4_160127_026_C01","eL6"
"F2S4_160127_026_D01","eL6"
"F2S4_160127_026_F01","eL6"
"F2S4_160127_026_G01","eL6"
"F2S4_160127_026_H01","eL6"
"F2S4_160127_027_A01","eL6"
"F2S4_160127_027_B01","eL6"
"F2S4_160127_027_C01","eL6"
"F2S4_160127_027_D01","eL6"
"F2S4_160127_027_E01","eL6"
"F2S4_160127_027_F01","eL6"
"F2S4_160127_027_G01","eL6"
"F2S4_160127_027_H01","eL6"
"F2S4_160127_028_A01","eL6"
"F2S4_160127_028_B01","eL6"
"F2S4_160127_028_C01","eL6"
"F2S4_160127_028_D01","eL6"
"F2S4_160127_028_E01","eL6"
"F2S4_160127_028_F01","eL6"
"F2S4_160127_028_G01","eL6"
"F2S4_160127_028_H01","eL6"
"F2S4_160127_029_A01","eL6"
"F2S4_160127_029_B01","eL6"
"F2S4_160127_029_C01","eL6"
"F2S4_160127_029_D01","eL6"
"F2S4_160127_029_E01","eL6"
"F2S4_160127_029_F01","eL6"
"F2S4_160127_029_G01","eL6"
"F2S4_160127_029_H01","eL5"
"F2S4_160127_030_A01","eL6"
"F2S4_160127_030_B01","eL6"
"F2S4_160127_030_C01","eL6"
"F2S4_160127_030_D01","eL6"
"F2S4_160127_030_E01","eL6"
"F2S4_160127_030_F01","eL6"
"F2S4_160127_030_G01","eL6"
"F2S4_160128_001_A01","eL2/3"
"F2S4_160128_001_B01","eL2/3"
"F2S4_160128_001_D01","eL2/3"
"F2S4_160128_001_F01","eL2/3"
"F2S4_160128_002_A01","eL2/3"
"F2S4_160128_002_B01","eL2/3"
"F2S4_160128_002_D01","eL2/3"
"F2S4_160128_002_F01","eL2/3"
"F2S4_160128_002_H01","eL2/3"
"F2S4_160128_003_C01","eL2/3"
"F2S4_160128_003_E01","eL2/3"
"F2S4_160128_003_F01","eL2/3"
"F2S4_160128_004_B01","eL4"
"F2S4_160128_004_C01","eL2/3"
"F2S4_160128_004_E01","eL2/3"
"F2S4_160128_004_F01","eL2/3"
"F2S4_160128_004_G01","eL4"
"F2S4_160128_004_H01","eL2/3"
"F2S4_160128_005_A01","eL2/3"
"F2S4_160128_005_D01","eL2/3"
"F2S4_160128_005_F01","eL4"
"F2S4_160128_005_G01","eL2/3"
"F2S4_160128_005_H01","eL2/3"
"F2S4_160128_006_B01","eL2/3"
"F2S4_160128_006_C01","eL2/3"
"F2S4_160128_006_D01","eL2/3"
"F2S4_160128_006_F01","eL2/3"
"F2S4_160128_006_G01","eL2/3"
"F2S4_160128_006_H01","eL2/3"
"F2S4_160128_007_A01","eL4"
"F2S4_160128_007_B01","eL4"
"F2S4_160128_007_C01","eL4"
"F2S4_160128_007_D01","eL4"
"F2S4_160128_007_E01","eL4"
"F2S4_160128_007_F01","eL4"
"F2S4_160128_007_G01","eL5"
"F2S4_160128_007_H01","eL4"
"F2S4_160128_008_B01","eL4"
"F2S4_160128_008_C01","eL4"
"F2S4_160128_008_E01","eL5"
"F2S4_160128_008_F01","eL5"
"F2S4_160128_008_G01","eL4"
"F2S4_160128_009_A01","eL4"
"F2S4_160128_009_B01","eL4"
"F2S4_160128_009_C01","eL5"
"F2S4_160128_009_D01","eL4"
"F2S4_160128_009_F01","eL5"
"F2S4_160128_009_H01","eL4"
"F2S4_160128_010_A01","eL4"
"F2S4_160128_010_B01","eL4"
"F2S4_160128_010_D01","eL4"
"F2S4_160128_010_E01","eL4"
"F2S4_160128_010_F01","eL4"
"F2S4_160128_010_H01","eL5"
"F2S4_160128_011_A01","eL4"
"F2S4_160128_011_B01","eL4"
"F2S4_160128_011_C01","eL4"
"F2S4_160128_011_D01","eL4"
"F2S4_160128_011_E01","eL4"
"F2S4_160128_011_F01","eL4"
"F2S4_160128_011_G01","eL4"
"F2S4_160128_011_H01","eL4"
"F2S4_160128_012_A01","eL4"
"F2S4_160128_012_B01","eL4"
"F2S4_160128_012_C01","eL4"
"F2S4_160128_012_D01","eL4"
"F2S4_160128_012_E01","eL4"
"F2S4_160128_012_F01","eL4"
"F2S4_160128_012_G01","eL5"
"F2S4_160128_012_H01","eL4"
"F2S4_160128_013_A01","eL5"
"F2S4_160128_013_B01","eL5"
"F2S4_160128_013_C01","eL6"
"F2S4_160128_013_D01","eL6"
"F2S4_160128_013_E01","eL6"
"F2S4_160128_013_G01","eL5"
"F2S4_160128_014_A01","eL5"
"F2S4_160128_014_B01","eL6"
"F2S4_160128_014_C01","eL6"
"F2S4_160128_014_E01","eL6"
"F2S4_160128_014_G01","eL6"
"F2S4_160128_014_H01","eL5"
"F2S4_160128_015_D01","eL6"
"F2S4_160128_016_B01","eL5"
"F2S4_160128_016_E01","eL6"
"F2S4_160128_017_A01","eL6"
"F2S4_160128_017_B01","eL6"
"F2S4_160128_017_C01","eL5"
"F2S4_160128_017_D01","eL5"
"F2S4_160128_017_E01","eL6"
"F2S4_160128_017_F01","eL6"
"F2S4_160128_017_G01","eL6"
"F2S4_160128_017_H01","eL6"
"F2S4_160128_018_A01","eL6"
"F2S4_160128_018_B01","eL6"
"F2S4_160128_018_E01","eL6"
"F2S4_160128_018_F01","eL5"
"F2S4_160128_018_H01","eL5"
"F2S4_160128_019_A01","eL6"
"F2S4_160128_019_B01","eL6"
"F2S4_160128_019_C01","eL6"
"F2S4_160128_019_D01","eL6"
"F2S4_160128_019_E01","eL6"
"F2S4_160128_019_F01","eL6"
"F2S4_160128_019_G01","eL6"
"F2S4_160128_019_H01","eL6"
"F2S4_160128_020_A01","eL6"
"F2S4_160128_020_B01","eL6"
"F2S4_160128_020_D01","eL6"
"F2S4_160128_020_F01","eL6"
"F2S4_160128_020_G01","eL6"
"F2S4_160128_021_B01","eL6"
"F2S4_160128_021_C01","eL6"
"F2S4_160128_021_D01","eL6"
"F2S4_160128_021_G01","eL6"
"F2S4_160128_021_H01","eL6"
"F2S4_160128_022_A01","eL6"
"F2S4_160128_022_B01","eL6"
"F2S4_160128_022_C01","eL6"
"F2S4_160128_022_D01","eL6"
"F2S4_160128_022_E01","eL6"
"F2S4_160128_022_F01","eL6"
"F2S4_160128_022_G01","eL6"
"F2S4_160128_023_A01","eL6"
"F2S4_160128_023_B01","eL6"
"F2S4_160128_023_C01","eL6"
"F2S4_160128_023_D01","eL6"
"F2S4_160128_023_E01","eL6"
"F2S4_160128_023_F01","eL6"
"F2S4_160128_023_G01","eL6"
"F2S4_160128_023_H01","eL6"
"F2S4_160128_024_B01","eL6"
"F2S4_160128_024_C01","eL6"
"F2S4_160128_024_D01","eL6"
"F2S4_160128_024_E01","eL6"
"F2S4_160128_024_F01","eL6"
"F2S4_160128_024_G01","eL6"
"F2S4_160128_024_H01","eL6"
"F2S4_160128_025_A01","eL6"
"F2S4_160128_025_B01","eL6"
"F2S4_160128_025_E01","eL6"
"F2S4_160128_025_F01","eL6"
"F2S4_160128_025_G01","eL6"
"F2S4_160128_025_H01","eL6"
"F2S4_160128_026_B01","eL6"
"F2S4_160128_026_E01","eL6"
"F2S4_160128_026_G01","eL6"
"F2S4_160128_026_H01","eL6"
"F2S4_160128_027_A01","eL6"
"F2S4_160128_027_B01","eL6"
"F2S4_160128_027_C01","eL6"
"F2S4_160128_027_D01","eL6"
"F2S4_160128_027_E01","eL6"
"F2S4_160128_027_F01","eL6"
"F2S4_160128_027_G01","eL6"
"F2S4_160128_027_H01","eL6"
"F2S4_160128_028_A01","eL6"
"F2S4_160128_028_E01","eL6"
"F2S4_160128_028_F01","eL6"
"F2S4_160128_028_G01","eL6"
"F2S4_160128_028_H01","eL6"
"F2S4_160129_001_A01","eL6"
"F2S4_160129_001_B01","eL6"
"F2S4_160129_001_D01","eL6"
"F2S4_160129_001_E01","eL6"
"F2S4_160129_001_F01","eL6"
"F2S4_160129_001_G01","eL6"
"F2S4_160129_001_H01","eL6"
"F2S4_160129_002_A01","eL6"
"F2S4_160129_002_B01","eL6"
"F2S4_160129_002_D01","eL6"
"F2S4_160129_002_E01","eL6"
"F2S4_160129_002_F01","eL6"
"F2S4_160129_002_H01","eL6"
"F2S4_160129_003_A01","eL6"
"F2S4_160129_003_B01","eL6"
"F2S4_160129_003_C01","eL6"
"F2S4_160129_003_D01","eL6"
"F2S4_160129_003_E01","eL6"
"F2S4_160129_003_F01","eL6"
"F2S4_160129_003_G01","eL6"
"F2S4_160129_003_H01","eL6"
"F2S4_160129_004_A01","eL6"
"F2S4_160129_004_B01","eL6"
"F2S4_160129_004_C01","eL6"
"F2S4_160129_004_D01","eL6"
"F2S4_160129_004_E01","eL6"
"F2S4_160129_004_F01","eL6"
"F2S4_160129_004_G01","eL6"
"F2S4_160129_004_H01","eL6"
"F2S4_160129_005_A01","eL6"
"F2S4_160129_005_B01","eL6"
"F2S4_160129_005_C01","eL6"
"F2S4_160129_005_D01","eL6"
"F2S4_160129_005_E01","eL6"
"F2S4_160129_005_F01","eL6"
"F2S4_160129_005_G01","eL6"
"F2S4_160129_005_H01","eL6"
"F2S4_160129_006_A01","eL6"
"F2S4_160129_006_B01","eL6"
"F2S4_160129_006_C01","eL6"
"F2S4_160129_006_D01","eL6"
"F2S4_160129_006_E01","eL6"
"F2S4_160129_006_F01","eL6"
"F2S4_160129_006_G01","eL6"
"F2S4_160129_006_H01","eL6"
"F2S4_160129_007_A01","eL6"
"F2S4_160129_007_B01","eL6"
"F2S4_160129_007_C01","eL6"
"F2S4_160129_007_D01","eL6"
"F2S4_160129_007_E01","eL6"
"F2S4_160129_007_F01","eL6"
"F2S4_160129_007_G01","eL6"
"F2S4_160129_007_H01","eL6"
"F2S4_160129_008_A01","eL6"
"F2S4_160129_008_B01","eL6"
"F2S4_160129_008_C01","eL6"
"F2S4_160129_008_D01","eL6"
"F2S4_160129_008_E01","eL6"
"F2S4_160129_008_F01","eL6"
"F2S4_160129_008_G01","eL6"
"F2S4_160129_008_H01","eL6"
"F2S4_160129_009_A01","eL6"
"F2S4_160129_009_B01","eL6"
"F2S4_160129_009_C01","eL6"
"F2S4_160129_009_D01","eL6"
"F2S4_160129_009_E01","eL6"
"F2S4_160129_009_F01","eL6"
"F2S4_160129_009_G01","eL6"
"F2S4_160129_009_H01","eL6"
"F2S4_160129_010_A01","eL6"
"F2S4_160129_010_B01","eL6"
"F2S4_160129_010_C01","eL6"
"F2S4_160129_010_D01","eL6"
"F2S4_160129_010_E01","eL6"
"F2S4_160129_010_F01","eL6"
"F2S4_160129_010_G01","eL6"
"F2S4_160129_010_H01","eL6"
"F2S4_160129_011_A01","eL6"
"F2S4_160129_011_C01","eL6"
"F2S4_160129_011_D01","eL6"
"F2S4_160129_011_E01","eL6"
"F2S4_160129_011_F01","eL6"
"F2S4_160129_011_G01","eL6"
"F2S4_160129_011_H01","eL6"
"F2S4_160129_012_B01","eL6"
"F2S4_160129_012_D01","eL6"
"F2S4_160129_012_E01","eL6"
"F2S4_160129_012_F01","eL6"
"F2S4_160129_012_H01","eL6"
"F2S4_160129_013_A01","eL5"
"F2S4_160129_013_B01","eL5"
"F2S4_160129_013_C01","eL5"
"F2S4_160129_013_D01","eL5"
"F2S4_160129_013_E01","eL5"
"F2S4_160129_013_G01","eL5"
"F2S4_160129_013_H01","eL5"
"F2S4_160129_014_C01","eL5"
"F2S4_160129_014_E01","eL5"
"F2S4_160129_014_F01","eL5"
"F2S4_160129_014_G01","eL5"
"F2S4_160129_014_H01","eL5"
"F2S4_160129_015_A01","eL5"
"F2S4_160129_015_B01","Oligo"
"F2S4_160129_015_C01","eL5"
"F2S4_160129_015_D01","eL5"
"F2S4_160129_015_E01","eL5"
"F2S4_160129_015_H01","eL5"
"F2S4_160129_016_B01","eL5"
"F2S4_160129_016_E01","eL5"
"F2S4_160129_016_F01","eL5"
"F2S4_160129_016_G01","eL5"
"F2S4_160129_016_H01","eL5"
"F2S4_160129_017_F01","eL5"
"F2S4_160129_017_H01","eL5"
"F2S4_160129_018_A01","eL6"
"F2S4_160129_018_B01","eL5"
"F2S4_160129_018_C01","eL5"
"F2S4_160129_018_E01","eL5"
"F2S4_160129_018_F01","eL5"
"F2S4_160129_018_H01","eL5"
"F2S4_160129_019_A01","eL4"
"F2S4_160129_019_B01","eL4"
"F2S4_160129_019_C01","eL4"
"F2S4_160129_019_D01","eL4"
"F2S4_160129_019_E01","eL4"
"F2S4_160129_019_F01","eL4"
"F2S4_160129_019_G01","eL4"
"F2S4_160129_019_H01","eL4"
"F2S4_160129_020_A01","eL4"
"F2S4_160129_020_B01","eL4"
"F2S4_160129_020_D01","eL4"
"F2S4_160129_020_E01","eL4"
"F2S4_160129_020_F01","eL4"
"F2S4_160129_020_G01","eL4"
"F2S4_160129_020_H01","eL4"
"F2S4_160129_021_A01","eL4"
"F2S4_160129_021_B01","eL4"
"F2S4_160129_021_C01","eL4"
"F2S4_160129_021_D01","eL4"
"F2S4_160129_021_E01","eL4"
"F2S4_160129_021_F01","eL4"
"F2S4_160129_021_G01","eL4"
"F2S4_160129_021_H01","eL4"
"F2S4_160129_022_A01","eL4"
"F2S4_160129_022_B01","eL4"
"F2S4_160129_022_C01","eL4"
"F2S4_160129_022_E01","eL4"
"F2S4_160129_022_G01","eL4"
"F2S4_160129_022_H01","eL4"
"F2S4_160129_023_A01","eL4"
"F2S4_160129_023_B01","eL4"
"F2S4_160129_023_C01","eL4"
"F2S4_160129_023_E01","eL4"
"F2S4_160129_023_F01","eL4"
"F2S4_160129_023_G01","eL4"
"F2S4_160129_023_H01","eL4"
"F2S4_160129_024_A01","eL4"
"F2S4_160129_024_B01","eL4"
"F2S4_160129_024_C01","eL4"
"F2S4_160129_024_D01","eL4"
"F2S4_160129_024_E01","eL4"
"F2S4_160129_024_F01","eL4"
"F2S4_160129_024_G01","eL4"
"F2S4_160129_024_H01","eL4"
"F2S4_160129_025_A01","eL2/3"
"F2S4_160129_025_B01","eL4"
"F2S4_160129_025_D01","eL2/3"
"F2S4_160129_025_E01","eL2/3"
"F2S4_160129_025_F01","eL2/3"
"F2S4_160129_025_G01","eL2/3"
"F2S4_160129_026_A01","eL2/3"
"F2S4_160129_026_B01","eL2/3"
"F2S4_160129_026_C01","eL2/3"
"F2S4_160129_026_E01","eL2/3"
"F2S4_160129_026_F01","eL2/3"
"F2S4_160129_026_G01","eL2/3"
"F2S4_160129_026_H01","eL4"
"F2S4_160129_027_E01","eL2/3"
"F2S4_160129_027_F01","eL2/3"
"F2S4_160129_027_G01","eL2/3"
"F2S4_160129_028_A01","eL2/3"
"F2S4_160129_028_D01","eL2/3"
"F2S4_160129_028_F01","eL2/3"
"F2S4_160129_028_G01","eL2/3"
"F2S4_160129_028_H01","eL4"
"F2S4_160129_029_B01","eL2/3"
"F2S4_160129_029_C01","eL2/3"
"F2S4_160129_029_F01","eL2/3"
"F2S4_160129_029_G01","eL2/3"
"F2S4_160129_029_H01","eL2/3"
"F2S4_160129_030_A01","eL2/3"
"F2S4_160129_030_B01","eL2/3"
"F2S4_160129_030_C01","eL2/3"
"F2S4_160129_030_F01","eL2/3"
"F2S4_160129_030_H01","eL2/3"
"F2S4_160304_016_D01","eL2/3"
"F2S4_160304_017_E01","eL2/3"
"F2S4_160317_002_A01","eL6"
"F2S4_160317_002_B01","eL6"
"F2S4_160317_002_C01","eL5"
"F2S4_160317_002_E01","eL6"
"F2S4_160317_002_F01","eL6"
"F2S4_160317_002_G01","eL6"
"F2S4_160317_002_H01","eL6"
"F2S4_160317_003_A01","eL6"
"F2S4_160317_003_B01","eL6"
"F2S4_160317_003_C01","eL6"
"F2S4_160317_003_D01","eL6"
"F2S4_160317_003_E01","eL6"
"F2S4_160317_003_F01","eL6"
"F2S4_160317_003_H01","eL6"
"F2S4_160317_004_A01","eL6"
"F2S4_160317_004_B01","eL6"
"F2S4_160317_004_C01","eL6"
"F2S4_160317_004_D01","eL6"
"F2S4_160317_004_E01","eL6"
"F2S4_160317_004_F01","eL6"
"F2S4_160317_004_G01","eL6"
"F2S4_160317_004_H01","eL6"
"F2S4_160317_005_A01","eL6"
"F2S4_160317_005_B01","eL6"
"F2S4_160317_005_C01","eL6"
"F2S4_160317_005_D01","eL6"
"F2S4_160317_005_E01","eL6"
"F2S4_160317_005_F01","eL6"
"F2S4_160317_005_G01","eL6"
"F2S4_160317_005_H01","eL6"
"F2S4_160317_006_A01","eL6"
"F2S4_160317_006_B01","eL6"
"F2S4_160317_006_C01","eL6"
"F2S4_160317_006_D01","eL6"
"F2S4_160317_006_E01","eL6"
"F2S4_160317_006_F01","eL6"
"F2S4_160317_006_G01","eL6"
"F2S4_160317_006_H01","eL6"
"F2S4_160317_007_B01","eL5"
"F2S4_160317_007_C01","eL5"
"F2S4_160317_007_D01","eL5"
